,baseMean,log2FoldChange,lfcSE,pvalue,padj,Genes,Sig,Labl
Senp1,556.9575539,3.78E-05,0.001442562,0.008581669,0.514403838,Senp1,No,NA
Top2a,70.54916126,-8.36E-06,0.001442693,0.008704742,0.514403838,Top2a,No,NA
Slc7a5,210.4413634,1.60E-05,0.001442688,0.008839418,0.519554486,Slc7a5,No,NA
Ttyh3,946.2093797,-5.75E-05,0.00144294,0.008922117,0.522594416,Ttyh3,No,NA
1700003F12Rik,6.335812569,4.26E-06,0.001442694,0.008970699,0.523621881,1700003F12Rik,No,NA
Efhd1,13.7847603,-7.78E-06,0.001442695,0.009165647,0.524296153,Efhd1,No,NA
Papss1,1946.2061,4.52E-05,0.001442575,0.009134179,0.524296153,Papss1,No,NA
Rhoj,118.1366992,-1.84E-05,0.001442704,0.009072779,0.524296153,Rhoj,No,NA
Rps27,1433.703639,-2.48E-06,0.001442422,0.009115594,0.524296153,Rps27,No,NA
Tmem88,124.8683863,-1.63E-05,0.00144271,0.009159018,0.524296153,Tmem88,No,NA
Trmt44,119.9781414,1.29E-05,0.001442618,0.009168733,0.524296153,Trmt44,No,NA
Gm48128,237.9654434,1.16E-05,0.001442697,0.009228986,0.525879961,Gm48128,No,NA
Lhfp,70.5373255,-1.57E-05,0.001442686,0.009258779,0.525879961,Lhfp,No,NA
S1pr2,22.19120605,-1.01E-05,0.001442691,0.009314724,0.527282122,S1pr2,No,NA
Gm12250,121.9522092,-1.06E-05,0.001442692,0.009380386,0.527459089,Gm12250,No,NA
Tnfsf10,88.90453808,-1.32E-05,0.001442692,0.009364834,0.527459089,Tnfsf10,No,NA
Adamtsl3,19.76140302,-5.41E-06,0.001442678,0.009518804,0.533464156,Adamtsl3,No,NA
2810459M11Rik,36.45187075,9.85E-06,0.001442694,0.009637842,0.535547841,2810459M11Rik,No,NA
Casq2,8.897054446,-6.27E-06,0.001442694,0.009651227,0.535547841,Casq2,No,NA
Plscr4,802.6855387,-5.58E-05,0.001442991,0.009591781,0.535547841,Plscr4,No,NA
Rras,2882.356321,-4.35E-05,0.00144275,0.009707137,0.536884249,Rras,No,NA
Mmp14,165.0625902,-1.34E-05,0.001442689,0.009750194,0.537503345,Mmp14,No,NA
Zfp820,74.23960891,1.35E-05,0.00144269,0.009785664,0.537701499,Zfp820,No,NA
Gfra1,24.04299579,-7.50E-06,0.001442692,0.009826506,0.538192611,Gfra1,No,NA
Snrpa1,448.0669678,2.54E-05,0.001442673,0.009907841,0.540891142,Snrpa1,No,NA
Gm15663,26.92399455,1.01E-05,0.001442692,0.010111165,0.546714979,Gm15663,No,NA
Myof,105.9855632,-1.62E-05,0.001442686,0.01006058,0.546714979,Myof,No,NA
Npffr1,13.05295977,-6.79E-06,0.001442692,0.010111748,0.546714979,Npffr1,No,NA
Pgbd5,8.2316105,6.16E-06,0.001442694,0.010177855,0.546784202,Pgbd5,No,NA
Pola1,255.7862912,1.87E-05,0.001442683,0.010172972,0.546784202,Pola1,No,NA
Gimap6,320.4830477,-1.84E-05,0.00144268,0.010279771,0.547805288,Gimap6,No,NA
Rpl34,1981.77645,-0.0002099,0.001449911,0.010266075,0.547805288,Rpl34,No,NA
Rpl37,1552.284866,3.88E-05,0.001442601,0.010294284,0.547805288,Rpl37,No,NA
Chm,623.1470666,4.12E-05,0.00144266,0.010374417,0.550333453,Chm,No,NA
Trpc3,20.51706629,-4.94E-07,0.001442682,0.010485383,0.554476259,Trpc3,No,NA
Rpl31,2686.591445,6.85E-05,0.001442991,0.010527198,0.554947811,Rpl31,No,NA
Pth1r,2969.432252,2.90E-05,0.001442663,0.010594586,0.556760332,Pth1r,No,NA
Fblim1,45.41700796,-1.40E-05,0.001442695,0.01063048,0.556911708,Fblim1,No,NA
Arl5a,2552.01246,7.60E-05,0.001443154,0.010831371,0.55705609,Arl5a,No,NA
Cwc25,402.3998297,-3.29E-05,0.001442654,0.010827819,0.55705609,Cwc25,No,NA
Gm43042,28.83392276,-9.67E-06,0.001442692,0.010818444,0.55705609,Gm43042,No,NA
Lurap1,103.7256141,-1.32E-05,0.001442688,0.010813063,0.55705609,Lurap1,No,NA
Rab18,3515.693402,6.67E-05,0.001442343,0.010781977,0.55705609,Rab18,No,NA
Rnft1,926.7861371,3.73E-05,0.00144259,0.010737186,0.55705609,Rnft1,No,NA
Gm9755,4.635935828,-3.67E-06,0.001442694,0.010907761,0.559279718,Gm9755,No,NA
Mmp3,5.119113221,-3.32E-06,0.001442695,0.010956705,0.56008683,Mmp3,No,NA
Rpl24,6343.802878,4.41E-05,0.001442157,0.011039018,0.562589694,Rpl24,No,NA
Synpo,73.68625477,-1.06E-05,0.001442669,0.011207805,0.569471253,Synpo,No,NA
Gm10275,3946.327015,5.02E-05,0.00144259,0.011283161,0.56986717,Gm10275,No,NA
Whrn,180.6917711,2.28E-05,0.001442681,0.011256757,0.56986717,Whrn,No,NA
Pear1,113.1798126,-1.35E-05,0.001442694,0.011350139,0.571538806,Pear1,No,NA
Gm50464,14.2845519,-4.60E-06,0.001442692,0.011611738,0.579521899,Gm50464,No,NA
Myo1e,116.7514935,-4.72E-06,0.001442657,0.011544437,0.579521899,Myo1e,No,NA
Pecam1,1388.692115,-1.55E-05,0.001442685,0.011589046,0.579521899,Pecam1,No,NA
A830018L16Rik,178.0273452,-1.29E-05,0.001442676,0.011813065,0.58783066,A830018L16Rik,No,NA
Sema4b,621.4482906,-3.86E-05,0.00144286,0.011970266,0.593901226,Sema4b,No,NA
Relt,12.24327148,6.29E-06,0.001442693,0.012052485,0.59622687,Relt,No,NA
1500002C15Rik,6.925392954,5.46E-07,0.001442688,0.012600567,0.59693649,1500002C15Rik,No,NA
2310015A10Rik,233.9799542,-2.73E-05,0.001442738,0.01256271,0.59693649,2310015A10Rik,No,NA
Arhgap25,49.86818683,-1.10E-05,0.001442686,0.012659433,0.59693649,Arhgap25,No,NA
B4galnt1,9.243552097,-6.01E-06,0.001442693,0.012586193,0.59693649,B4galnt1,No,NA
Cpm,22.26482181,-7.30E-06,0.001442693,0.012297954,0.59693649,Cpm,No,NA
Fau,4008.903841,6.01E-05,0.001442518,0.012703788,0.59693649,Fau,No,NA
Izumo4,128.484443,-1.69E-05,0.001442673,0.012148128,0.59693649,Izumo4,No,NA
Lnx1,55.05760083,-1.20E-05,0.001442688,0.012233855,0.59693649,Lnx1,No,NA
Mmrn2,387.3411789,-1.45E-05,0.001442685,0.012366194,0.59693649,Mmrn2,No,NA
Prps2,364.3864464,1.00E-06,0.001442568,0.012672305,0.59693649,Prps2,No,NA
Rack1,6248.521197,5.14E-05,0.001442567,0.012544823,0.59693649,Rack1,No,NA
Rpl23a,6535.448248,4.61E-05,0.001442594,0.012321239,0.59693649,Rpl23a,No,NA
Rps11,6165.72419,4.90E-05,0.001442405,0.01249017,0.59693649,Rps11,No,NA
Rps16,2477.205515,4.16E-05,0.001442589,0.012300268,0.59693649,Rps16,No,NA
Rps5,3866.755228,4.18E-05,0.001442453,0.012210856,0.59693649,Rps5,No,NA
Sec14l1,1561.092918,-2.83E-05,0.001442622,0.012104278,0.59693649,Sec14l1,No,NA
Tmem100,26.91206121,-5.49E-06,0.001442687,0.012460636,0.59693649,Tmem100,No,NA
Tmem189,1866.313341,-3.98E-05,0.001442721,0.012685923,0.59693649,Tmem189,No,NA
5530601H04Rik,145.0364262,2.35E-05,0.001442664,0.013040087,0.599617313,5530601H04Rik,No,NA
Cngb1,13.43571236,-9.34E-06,0.001442698,0.013064287,0.599617313,Cngb1,No,NA
Fbp2,28.76808642,9.83E-06,0.001442686,0.013070258,0.599617313,Fbp2,No,NA
Gm4841,83.77570371,-8.48E-06,0.001442692,0.013045814,0.599617313,Gm4841,No,NA
Hikeshi,638.3059952,1.54E-05,0.001442507,0.01308075,0.599617313,Hikeshi,No,NA
Ldb2,59.27271839,-6.89E-06,0.00144268,0.012944686,0.599617313,Ldb2,No,NA
Pde3a,61.70941115,-1.82E-05,0.001442714,0.012998155,0.599617313,Pde3a,No,NA
Sptb,70.3785968,1.03E-05,0.001442684,0.013030857,0.599617313,Sptb,No,NA
Tmtc1,58.98309241,-1.68E-05,0.001442693,0.012951826,0.599617313,Tmtc1,No,NA
Tie1,661.9749476,-1.51E-05,0.001442687,0.01313623,0.60052865,Tie1,No,NA
C1qtnf9,289.0392919,-1.65E-05,0.001442705,0.013350825,0.601377555,C1qtnf9,No,NA
Gm16364,12.93060146,-5.69E-06,0.001442693,0.013294055,0.601377555,Gm16364,No,NA
Gm28230,39.10638156,-7.66E-06,0.001442692,0.013254299,0.601377555,Gm28230,No,NA
Lratd2,140.4699236,-1.90E-05,0.001442712,0.013353116,0.601377555,Lratd2,No,NA
Spata1,55.47144594,-1.54E-05,0.001442688,0.013211023,0.601377555,Spata1,No,NA
Ttll7,35.12379323,-9.46E-06,0.001442692,0.013368699,0.601377555,Ttll7,No,NA
Tmem204,70.96603142,-1.35E-05,0.001442685,0.013404376,0.601378782,Tmem204,No,NA
Erg,243.8652359,1.80E-05,0.001442707,0.013498956,0.604015607,Erg,No,NA
Brinp1,19.63297314,-6.67E-06,0.001442692,0.013639959,0.607467833,Brinp1,No,NA
Gpr146,1378.392884,-2.33E-05,0.001442616,0.013662185,0.607467833,Gpr146,No,NA
Il16,35.35790626,-9.11E-06,0.00144269,0.013684141,0.607467833,Il16,No,NA
Ablim3,648.0998262,-1.51E-05,0.001442682,0.013880569,0.61136116,Ablim3,No,NA
Igtp,789.5067938,-1.60E-05,0.001442681,0.013867205,0.61136116,Igtp,No,NA
Nectin2,645.4138147,-1.54E-05,0.001442611,0.013879045,0.61136116,Nectin2,No,NA
Emcn,177.0785488,-1.15E-05,0.001442688,0.013953169,0.612958352,Emcn,No,NA
Aqp2,111.5688987,-4.99E-06,0.001442694,0.014080915,0.615069187,Aqp2,No,NA
Arhgef15,201.9476798,-1.27E-05,0.001442686,0.014116568,0.615069187,Arhgef15,No,NA
H2-DMa,62.7392427,-1.06E-05,0.00144269,0.014147065,0.615069187,H2-DMa,No,NA
Zfp267,434.4815533,-2.31E-05,0.001442611,0.014104939,0.615069187,Zfp267,No,NA
Phtf1os,8.755644842,-6.32E-06,0.001442693,0.014187814,0.615255094,Phtf1os,No,NA
Mccc1os,53.83268813,-1.41E-05,0.001442684,0.014295438,0.616088398,Mccc1os,No,NA
Rasgrp3,212.0637372,-1.34E-05,0.001442685,0.014316596,0.616088398,Rasgrp3,No,NA
S1pr1,443.0127203,-1.63E-05,0.001442689,0.014307039,0.616088398,S1pr1,No,NA
Gm14057,16.92779253,-4.77E-06,0.001442686,0.014456127,0.620509929,Gm14057,No,NA
Afap1l1,214.9817787,-1.28E-05,0.001442685,0.014999068,0.629401195,Afap1l1,No,NA
Arhgap5,4190.761558,2.97E-05,0.00144259,0.014879304,0.629401195,Arhgap5,No,NA
Egfl7,278.7435113,-1.67E-05,0.001442699,0.014920274,0.629401195,Egfl7,No,NA
F2r,99.19416399,-1.00E-05,0.001442689,0.014857289,0.629401195,F2r,No,NA
Frmd3,59.43059406,-8.01E-06,0.001442691,0.014942012,0.629401195,Frmd3,No,NA
Nr1d1,19325.85663,3.23E-05,0.001442633,0.014740706,0.629401195,Nr1d1,No,NA
Rasip1,371.4619004,-1.41E-05,0.001442682,0.014991216,0.629401195,Rasip1,No,NA
Rpl36,2719.309282,4.22E-05,0.001442588,0.014948685,0.629401195,Rpl36,No,NA
Trmt112-ps2,69.34867915,1.21E-05,0.001442687,0.014749088,0.629401195,Trmt112-ps2,No,NA
Nos2,109.1602436,-8.32E-06,0.001442691,0.015066589,0.630528565,Nos2,No,NA
Tns1,46461.20809,3.40E-05,0.001442625,0.01510069,0.630528565,Tns1,No,NA
2900026A02Rik,232.8645808,-1.74E-05,0.001442677,0.015163673,0.631595044,2900026A02Rik,No,NA
Kdr,1872.913016,-1.54E-05,0.00144268,0.015321124,0.636581381,Kdr,No,NA
Ecscr,51.82728045,-9.78E-06,0.001442691,0.015617456,0.639859237,Ecscr,No,NA
Fbxl8,122.9860048,-4.45E-05,0.001442948,0.015654578,0.639859237,Fbxl8,No,NA
Flnb,604.5966819,-1.15E-05,0.00144264,0.015703463,0.639859237,Flnb,No,NA
Gm26626,16.30925226,7.15E-06,0.001442692,0.015484198,0.639859237,Gm26626,No,NA
Pwwp2b,251.5942106,-1.73E-05,0.001442673,0.015607682,0.639859237,Pwwp2b,No,NA
Tppp3,92.897475,-1.53E-05,0.00144268,0.015666475,0.639859237,Tppp3,No,NA
Ttpa,236.9265432,1.59E-05,0.001442679,0.015620471,0.639859237,Ttpa,No,NA
Vwa3a,72.47857014,-1.33E-05,0.001442675,0.015566561,0.639859237,Vwa3a,No,NA
Bcam,273.933622,-1.54E-05,0.00144268,0.015754175,0.640378756,Bcam,No,NA
Dll4,333.2930597,-1.37E-05,0.001442683,0.015948655,0.645970362,Dll4,No,NA
Mfsd4b2,5.43667524,3.50E-06,0.001442694,0.015968323,0.645970362,Mfsd4b2,No,NA
Mybl1,40.10550286,1.06E-05,0.001442694,0.016010897,0.64614313,Mybl1,No,NA
Crybb3,18.35787917,-6.08E-06,0.001442693,0.01620971,0.647965857,Crybb3,No,NA
Nkd1,835.5842976,1.91E-05,0.001442671,0.016201483,0.647965857,Nkd1,No,NA
Rpl36al,1651.315736,0.000130794,0.001445325,0.01619008,0.647965857,Rpl36al,No,NA
Zfp87,67.28138647,-1.43E-05,0.001442689,0.016153457,0.647965857,Zfp87,No,NA
4930593A02Rik,5.897776423,-4.53E-06,0.001442694,0.016697778,0.65237981,4930593A02Rik,No,NA
Fam78b,684.4211322,-2.30E-05,0.001442705,0.016569738,0.65237981,Fam78b,No,NA
Flt1,725.1538143,-1.59E-05,0.00144268,0.01659289,0.65237981,Flt1,No,NA
Gipr,21.26734074,-7.32E-06,0.001442692,0.016834124,0.65237981,Gipr,No,NA
Gm42923,11.85175177,-6.01E-06,0.001442689,0.016709324,0.65237981,Gm42923,No,NA
Kcna2,12.58587757,2.02E-06,0.001442689,0.016861557,0.65237981,Kcna2,No,NA
Lmbrd2,1401.780032,5.29E-05,0.001442711,0.016820618,0.65237981,Lmbrd2,No,NA
Ltb4r2,6.695043254,-5.15E-06,0.001442694,0.016734592,0.65237981,Ltb4r2,No,NA
Mettl24,210.4335194,-1.98E-05,0.001442668,0.016439069,0.65237981,Mettl24,No,NA
Mkrn3,16.74573315,-8.30E-06,0.00144269,0.016729275,0.65237981,Mkrn3,No,NA
Pdgfb,113.1244762,-1.13E-05,0.001442686,0.016472553,0.65237981,Pdgfb,No,NA
Riok3,4865.952209,3.49E-05,0.001442509,0.016362419,0.65237981,Riok3,No,NA
Tril,104.3292099,-6.87E-06,0.001442642,0.016566552,0.65237981,Tril,No,NA
Vwf,95.73454338,-2.51E-05,0.001442764,0.016763714,0.65237981,Vwf,No,NA
Map1lc3a,4152.46206,3.34E-05,0.001442618,0.016953151,0.654422674,Map1lc3a,No,NA
Uggt2,265.8464745,2.06E-05,0.00144262,0.016997781,0.654647421,Uggt2,No,NA
Aspn,113.5227532,-1.00E-05,0.001442685,0.017483467,0.657459853,Aspn,No,NA
Fam20c,726.1556271,1.05E-05,0.001442687,0.01739488,0.657459853,Fam20c,No,NA
Gm36638,60.21531246,-1.40E-05,0.001442681,0.017556568,0.657459853,Gm36638,No,NA
Gstcd,243.5992114,2.13E-05,0.001442663,0.017499494,0.657459853,Gstcd,No,NA
Gtf2ird1,1391.344548,-3.27E-05,0.001442627,0.017583093,0.657459853,Gtf2ird1,No,NA
Il18bp,106.7248372,-1.12E-05,0.001442659,0.017541651,0.657459853,Il18bp,No,NA
Nol7,1356.334649,4.48E-05,0.001442554,0.017233955,0.657459853,Nol7,No,NA
Nynrin,36.71094261,-1.04E-05,0.001442687,0.017411672,0.657459853,Nynrin,No,NA
P2ry10,7.921661917,-5.40E-06,0.001442694,0.017281909,0.657459853,P2ry10,No,NA
Ptger4,176.9027844,-1.26E-05,0.001442687,0.017616448,0.657459853,Ptger4,No,NA
Pyurf,1063.603365,-3.22E-05,0.001442658,0.01757168,0.657459853,Pyurf,No,NA
Rps4x,8693.017042,4.22E-05,0.00144257,0.017242891,0.657459853,Rps4x,No,NA
Slc1a1,51.09872667,-9.49E-06,0.001442688,0.017371202,0.657459853,Slc1a1,No,NA
Uba7,258.0414643,-2.28E-05,0.001442727,0.017467548,0.657459853,Uba7,No,NA
Ripk3,44.59492584,-8.75E-06,0.00144269,0.017706773,0.659372098,Ripk3,No,NA
Cyp26b1,35.77968329,-7.10E-06,0.001442691,0.017816116,0.660527619,Cyp26b1,No,NA
Foxo1,4371.38913,-1.45E-05,0.001442519,0.017811484,0.660527619,Foxo1,No,NA
Rpl31-ps8,731.2891861,1.09E-05,0.001442585,0.017856623,0.660577591,Rpl31-ps8,No,NA
Stab1,336.8445924,-1.30E-05,0.00144265,0.017994112,0.664207159,Stab1,No,NA
Hsp90ab1,32652.2219,4.67E-05,0.001442533,0.018169984,0.668482761,Hsp90ab1,No,NA
St6galnac2,84.82229132,-1.46E-05,0.001442676,0.018189198,0.668482761,St6galnac2,No,NA
Dlgap1,34.4835682,-6.96E-06,0.001442692,0.018400295,0.671945516,Dlgap1,No,NA
Psrc1,14.50627329,6.06E-06,0.001442692,0.01833109,0.671945516,Psrc1,No,NA
Rab4b,807.6047967,-3.69E-05,0.001442591,0.018402918,0.671945516,Rab4b,No,NA
Fat1,4075.919433,1.07E-05,0.001442574,0.018490221,0.673675038,Fat1,No,NA
Atp8b2,232.488995,-1.70E-05,0.001442694,0.018604625,0.675572678,Atp8b2,No,NA
Jag2,187.1151832,-1.61E-05,0.001442675,0.018622402,0.675572678,Jag2,No,NA
Flt4,81.14218699,-1.12E-05,0.001442685,0.018818353,0.681216297,Flt4,No,NA
Josd2,338.8943589,-2.73E-05,0.001442633,0.018943891,0.681374206,Josd2,No,NA
Mindy4,136.9413702,1.08E-05,0.001442685,0.018928051,0.681374206,Mindy4,No,NA
Ube2j1,2251.734427,4.53E-05,0.001442593,0.01889244,0.681374206,Ube2j1,No,NA
Fbn1,278.3799727,-1.31E-05,0.001442682,0.019079747,0.682451024,Fbn1,No,NA
Gm15179,26.97294047,-9.17E-06,0.001442688,0.019082941,0.682451024,Gm15179,No,NA
Gm47230,34.42242188,-1.96E-05,0.001442735,0.019095197,0.682451024,Gm47230,No,NA
Adgrl4,554.0865128,-1.63E-05,0.001442671,0.019185383,0.683866581,Adgrl4,No,NA
Cyp4f18,5.629993603,3.20E-06,0.001442692,0.019256425,0.683866581,Cyp4f18,No,NA
Hist1h2ap,56.34628321,-7.77E-06,0.001442664,0.019249258,0.683866581,Hist1h2ap,No,NA
Grhpr,1699.599169,8.19E-05,0.001443337,0.019399789,0.684633974,Grhpr,No,NA
Kif18b,4.733878051,-3.48E-06,0.001442694,0.019357886,0.684633974,Kif18b,No,NA
Wrnip1,772.4402257,3.70E-05,0.001442589,0.019360876,0.684633974,Wrnip1,No,NA
Tbc1d9,59.67715176,-6.45E-06,0.001442664,0.019574012,0.689340327,Tbc1d9,No,NA
Arhgef26,57.92790364,-8.66E-06,0.001442685,0.019813493,0.696320455,Arhgef26,No,NA
Tmem44,47.46083069,-9.87E-06,0.001442687,0.019871146,0.696894725,Tmem44,No,NA
Ccm2l,93.97247817,-9.69E-06,0.001442679,0.019965268,0.698728231,Ccm2l,No,NA
Sema3g,226.5158733,-1.50E-05,0.001442677,0.020006268,0.698728231,Sema3g,No,NA
2610306M01Rik,111.6423551,-1.74E-05,0.001442666,0.020402481,0.701923802,2610306M01Rik,No,NA
Adat3,33.82025028,-9.05E-06,0.001442689,0.020597088,0.701923802,Adat3,No,NA
Camk2n2,109.9475557,1.76E-05,0.001442672,0.02033889,0.701923802,Camk2n2,No,NA
Gsdmd,38.69679696,-1.15E-05,0.001442693,0.02055921,0.701923802,Gsdmd,No,NA
Hao1,5.762547136,-4.25E-06,0.001442695,0.020476953,0.701923802,Hao1,No,NA
Kifc5b,27.5605504,1.21E-05,0.001442697,0.020200217,0.701923802,Kifc5b,No,NA
Kmt5c,510.5183537,-2.03E-05,0.001442686,0.020497815,0.701923802,Kmt5c,No,NA
Nthl1,311.8660196,1.92E-05,0.001442659,0.020154785,0.701923802,Nthl1,No,NA
Olfr365,9.352756289,5.68E-06,0.001442695,0.020440542,0.701923802,Olfr365,No,NA
Plce1,725.3322043,1.30E-05,0.001442681,0.020531152,0.701923802,Plce1,No,NA
Smim7,2253.475422,4.29E-05,0.001442348,0.020488621,0.701923802,Smim7,No,NA
Stap2,37.760039,-1.07E-05,0.001442691,0.020265745,0.701923802,Stap2,No,NA
Aqp1,3632.830058,-1.78E-05,0.001442668,0.020693635,0.703487799,Aqp1,No,NA
Tmem43,8590.918551,1.90E-05,0.001442664,0.020726388,0.703487799,Tmem43,No,NA
Cldn5,1412.539899,-1.30E-05,0.001442681,0.020868229,0.704052303,Cldn5,No,NA
Ddit4l,4.988487841,3.55E-06,0.001442694,0.020823092,0.704052303,Ddit4l,No,NA
Sidt2,7155.662687,-4.22E-05,0.001442542,0.020854978,0.704052303,Sidt2,No,NA
Ptprf,1308.615165,3.10E-07,0.001442564,0.020996982,0.704171165,Ptprf,No,NA
Rps27l,1279.590807,2.95E-05,0.00144262,0.020934555,0.704171165,Rps27l,No,NA
Wipf1,147.1791904,-1.57E-05,0.001442694,0.020955665,0.704171165,Wipf1,No,NA
Gm45553,8.604845038,-5.80E-06,0.001442694,0.021056283,0.70475882,Gm45553,No,NA
Tcn2,5529.172501,-2.39E-05,0.001442645,0.021184549,0.707647819,Tcn2,No,NA
Cd300lg,851.8884437,-1.74E-05,0.001442679,0.021316042,0.709231379,Cd300lg,No,NA
Mok,11.58859112,1.23E-05,0.001442712,0.021311823,0.709231379,Mok,No,NA
Fam117a,752.9810723,-2.32E-05,0.001442647,0.021585589,0.711186132,Fam117a,No,NA
Fam209,7.640598568,4.31E-06,0.001442693,0.02151962,0.711186132,Fam209,No,NA
Gm40761,149.9396627,1.54E-05,0.001442674,0.021460736,0.711186132,Gm40761,No,NA
Myo15,4.634226838,3.06E-06,0.001442694,0.021426765,0.711186132,Myo15,No,NA
Rpl28-ps1,1159.360531,3.22E-05,0.001442603,0.021550785,0.711186132,Rpl28-ps1,No,NA
Alg8,322.6640455,2.81E-05,0.00144265,0.021771884,0.715925758,Alg8,No,NA
Gm49601,9.248175617,-3.96E-06,0.001442694,0.02191077,0.717694717,Gm49601,No,NA
Plekhg1,160.683255,-1.27E-05,0.00144268,0.021902495,0.717694717,Plekhg1,No,NA
Adcy10,224.196499,1.10E-05,0.001442684,0.022229593,0.720064653,Adcy10,No,NA
Gm48582,21.05790298,-6.43E-06,0.001442691,0.022224627,0.720064653,Gm48582,No,NA
Meox2,140.9762659,1.77E-05,0.00144271,0.022144273,0.720064653,Meox2,No,NA
Morrbid,18.48781553,-2.60E-06,0.001442686,0.022199511,0.720064653,Morrbid,No,NA
Mtx1,903.0044356,4.30E-05,0.001442526,0.022239237,0.720064653,Mtx1,No,NA
Upb1,22.77177327,-9.21E-06,0.001442688,0.022219406,0.720064653,Upb1,No,NA
Clic5,285.9436691,-1.12E-05,0.001442686,0.022347017,0.722168255,Clic5,No,NA
H2-Q6,589.5171363,-1.27E-05,0.00144268,0.022424242,0.723278276,H2-Q6,No,NA
Hmgcs2,172.229521,8.91E-06,0.001442688,0.022471394,0.723415942,Hmgcs2,No,NA
Ap4m1,1315.607884,0.000152899,0.001446449,0.022559122,0.723478778,Ap4m1,No,NA
Lama5,384.2350757,-2.07E-05,0.001442708,0.022544674,0.723478778,Lama5,No,NA
Prim2,126.6993672,1.69E-05,0.001442656,0.022620935,0.724084551,Prim2,No,NA
Tent5c,228.8263744,-1.60E-05,0.00144265,0.022779258,0.727771397,Tent5c,No,NA
Atp4b,36.89246856,9.82E-06,0.001442686,0.02311514,0.731331445,Atp4b,No,NA
Kif20a,62.93318702,-1.39E-05,0.001442685,0.022993295,0.731331445,Kif20a,No,NA
Plk2,809.4028272,-1.22E-05,0.001442681,0.023178645,0.731331445,Plk2,No,NA
Rfk,1785.539974,4.17E-05,0.001442531,0.02293487,0.731331445,Rfk,No,NA
Synpo2,2085.275461,7.47E-06,0.00144269,0.023139719,0.731331445,Synpo2,No,NA
Ubr3,6516.439758,3.97E-05,0.001442545,0.023194162,0.731331445,Ubr3,No,NA
Vangl2,33.30634969,-8.58E-06,0.001442688,0.023153555,0.731331445,Vangl2,No,NA
Llph-ps2,194.2995592,2.41E-05,0.001442644,0.023293184,0.733083449,Llph-ps2,No,NA
Immp2l,666.9634534,2.49E-05,0.001442636,0.023357653,0.733628102,Immp2l,No,NA
Pex5,5486.716328,-2.81E-05,0.001442619,0.02339747,0.733628102,Pex5,No,NA
1110003F10Rik,9.039303522,-4.69E-06,0.001442693,0.023611905,0.733883653,1110003F10Rik,No,NA
Atpif1,412.760024,-2.52E-05,0.001442633,0.023797164,0.733883653,Atpif1,No,NA
Dmrt2,3619.392104,2.34E-05,0.001442642,0.023683307,0.733883653,Dmrt2,No,NA
Gm16565,6.49497152,-4.30E-06,0.001442693,0.023796517,0.733883653,Gm16565,No,NA
Gm5970,516.0963369,-1.15E-05,0.001442682,0.023742137,0.733883653,Gm5970,No,NA
Rab44,7.925300793,8.52E-06,0.001442701,0.023704885,0.733883653,Rab44,No,NA
Robo4,453.416809,-1.27E-05,0.001442673,0.023464738,0.733883653,Robo4,No,NA
Slc28a2,231.5006235,-1.37E-05,0.001442677,0.023720789,0.733883653,Slc28a2,No,NA
Ticam1,195.6139563,-1.55E-05,0.00144265,0.023654224,0.733883653,Ticam1,No,NA
Cyp4b1,320.7352595,-1.33E-05,0.001442678,0.024005262,0.73682181,Cyp4b1,No,NA
Dsc2,81.80704409,-7.36E-06,0.001442689,0.024285549,0.73682181,Dsc2,No,NA
Eef2kmt,516.7088494,-3.85E-05,0.001442631,0.024224057,0.73682181,Eef2kmt,No,NA
Epas1,9718.631671,2.94E-05,0.001442576,0.024058834,0.73682181,Epas1,No,NA
Fam107a,5.385031801,-2.52E-06,0.001442694,0.024089163,0.73682181,Fam107a,No,NA
Gbp11,301.3422017,-9.33E-06,0.001442686,0.024185376,0.73682181,Gbp11,No,NA
Prag1,286.7396112,-7.20E-06,0.001442634,0.024281607,0.73682181,Prag1,No,NA
St8sia4,96.56369207,-1.38E-05,0.001442687,0.024130038,0.73682181,St8sia4,No,NA
Znf41-ps,151.3381343,1.81E-05,0.001442663,0.024283406,0.73682181,Znf41-ps,No,NA
Rps21,1256.751296,2.76E-05,0.001442619,0.024350053,0.737452514,Rps21,No,NA
Gm48415,471.581712,2.19E-05,0.001442645,0.024687868,0.741069257,Gm48415,No,NA
Gm6545,16.21032184,-6.19E-06,0.001442691,0.024694821,0.741069257,Gm6545,No,NA
Hhex,33.55064168,9.36E-08,0.001442667,0.024589577,0.741069257,Hhex,No,NA
Mst1r,1258.081988,2.00E-05,0.001442612,0.02473306,0.741069257,Mst1r,No,NA
Nrarp,131.0230005,-9.57E-06,0.001442686,0.024682854,0.741069257,Nrarp,No,NA
Olig1,49.25642228,1.07E-05,0.001442684,0.024534434,0.741069257,Olig1,No,NA
Gm32647,18.20358243,-8.08E-06,0.001442689,0.024789498,0.741443346,Gm32647,No,NA
A030001D20Rik,43.92067569,1.01E-05,0.001442686,0.025144422,0.742839333,A030001D20Rik,No,NA
Cct7,4163.002988,4.46E-05,0.001442492,0.025092349,0.742839333,Cct7,No,NA
Cd34,384.3169647,-9.80E-06,0.001442685,0.025137516,0.742839333,Cd34,No,NA
Entpd4b,543.1571841,4.38E-05,0.001442916,0.025098337,0.742839333,Entpd4b,No,NA
Prpf18,749.9283139,3.45E-05,0.001442573,0.025094128,0.742839333,Prpf18,No,NA
